"","train_days","oos_day","spec","fcst_rmse","rw_rmse","fcst_mae","rw_mae","box_p_lag4","box_p_lag5","box_p_lag6","box_p_lag7","arch_p_lag4","arch_p_lag5","arch_p_lag6","arch_p_lag7","jb_p","dm_p_1","dm_p_2"
"3853","2021-07-19/2021-07-20","2021-07-21","ARIMA(4,1,1)",0.00405669780301237,0.00440703249825359,0.00318475123969944,0.00346092125366094,0.97491601940818,0.914837485311808,0.891112161916582,0.939321598833855,1.013285115814e-07,3.28177891084636e-07,1.54363882676201e-07,4.38062162100294e-07,0.000105870927897267,1.89119644349001e-10,1.9593284107488e-12
"3854","2021-07-20/2021-07-21","2021-07-22","ARIMA(0,1,5)",0.00397034334387456,0.00438886215184551,0.00310650451414177,0.00345036674468749,0.976263712486188,0.959695782357698,0.977318815087925,0.937158179730469,0.0403431091053175,0.00595113689077886,0.0029288861687764,0.00582686800881382,0.032918127407903,1.0219879079984e-15,1.1601414291611e-17
"3855","2021-07-21/2021-07-22","2021-07-23","ARIMA(0,1,5)",0.0041247641173235,0.0045963475977168,0.00322330993480493,0.00363467576586847,0.979829129043083,0.93480249746075,0.826683182228067,0.86454577474724,0.0427131117726229,0.0111597253998681,0.00398848915455807,0.00582456888372507,1.58911101093562e-05,6.95628231670619e-20,6.42894201337049e-20
"3856","2021-07-22/2021-07-23","2021-07-24","ARIMA(0,1,5)",0.00458199521443543,0.00503242386603399,0.00364463895947353,0.00400291916191097,0.978358816202343,0.993306279227443,0.974431937586249,0.972708702741847,0.0274333539430219,0.0449290258099054,0.0585078417735351,0.0195269692560949,9.94308180235493e-09,8.53619387674485e-12,6.70651737093027e-14
"3857","2021-07-23/2021-07-24","2021-07-25","ARIMA(0,1,5)",0.00452895944190953,0.00504944653224885,0.00347794399853685,0.00393766525084559,0.999517144218125,0.981649230607399,0.991360740193235,0.995491683341967,0.0224412076154964,0.0334181415767774,0.0573981885009419,0.00248932450042827,7.10592034103286e-06,4.6139703041263e-19,7.38102517317707e-07
"3858","2021-07-24/2021-07-25","2021-07-26","ARIMA(1,1,3)",0.00393774128293829,0.00446022589219505,0.00303165013165263,0.00346413185751836,0.848820398005503,0.397399088573978,0.523990095057371,0.639470591509314,1.61672897291965e-11,6.56796839137996e-11,1.40045752772266e-10,3.51619844352058e-10,0,2.01048625693849e-21,4.33037102179726e-20
"3859","2021-07-25/2021-07-26","2021-07-27","ARIMA(3,1,2)",0.00401034957489657,0.00450076037192133,0.00314451044110201,0.00355859878051111,0.917769154305973,0.659417712876605,0.772897841794168,0.845912354718564,6.99329483211386e-12,2.8621660597139e-11,6.4143024225416e-11,1.97437399762634e-10,0,2.01856486885587e-17,1.78210308432823e-15
"3860","2021-07-26/2021-07-27","2021-07-28","ARIMA(0,1,2)",0.00405009735319151,0.00457166850003742,0.00318242283307539,0.00359002588024661,0.866797271281499,0.860706301729489,0.282234585055508,0.376798994889261,0.000896752621782015,0.00191352182906912,0.00321367106282355,0.00599556573888849,9.98090499138016e-14,2.12049606888616e-16,2.59665992275641e-18
"3861","2021-07-27/2021-07-28","2021-07-29","ARIMA(2,1,2)",0.00433743261615867,0.00485915672313717,0.00342999784624646,0.00385850147840774,0.95739569081741,0.849947039814809,0.915061127494718,0.956026514980703,1.23233074633688e-07,1.80814818007136e-07,4.12733464849602e-07,1.06925131615476e-06,1.86064019080945e-07,2.15615682780602e-16,3.65164162754755e-18
"3862","2021-07-28/2021-07-29","2021-07-30","ARIMA(0,1,4)",0.00417669596542936,0.00480911006843734,0.00330282445572107,0.00378253144813228,0.927654456755455,0.971178295321941,0.989221198468769,0.99374453643056,0.000102886273293579,9.64753856560474e-05,0.000167928618296953,0.000110672430988834,0.00591566681469491,1.58638215848102e-20,1.6033262513349e-22
"3863","2021-07-29/2021-07-30","2021-07-31","ARIMA(0,1,4)",0.00453073963552111,0.00499297292176258,0.00358183557163699,0.00401808096685949,0.437331510862461,0.333420514827802,0.31309404136232,0.14996416847949,0.0430036862645609,0.078165242095515,0.128792298678865,0.0607111060207586,0.0617805534760456,2.50157740938134e-14,7.10892692177397e-15
"3864","2021-07-30/2021-07-31","2021-08-01","ARIMA(0,1,4)",0.00426487341315494,0.0046774936951274,0.00336689372732825,0.00372335967940416,0.577952591440452,0.464534412770171,0.385182622805071,0.181712520969299,0.152864817495771,0.242580650812384,0.33125284671196,0.316743880070751,0.09426406463765,7.01402059912459e-12,3.23352813237209e-12
"3865","2021-07-31/2021-08-01","2021-08-02","ARIMA(2,1,2)",0.00445583666686699,0.00494921378126063,0.00350573212895599,0.00390406022774632,0.962220826819523,0.984139001828491,0.879791639015276,0.83243098038819,0.0648212482430438,0.0658228166153746,0.108991396582912,0.083966062410509,0.0464250102739814,1.97698284518157e-15,4.07362183486887e-17
"3866","2021-08-01/2021-08-02","2021-08-03","ARIMA(0,1,3)",0.00634125247742427,0.00735590971251978,0.00362591861993822,0.00399953548206343,0.859428969001109,0.928531863054159,0.935014326949047,0.914924558637343,3.73691544326427e-05,6.34723282887384e-05,0.000138520844154888,0.0002121887567198,7.33568354412961e-05,1.31913499291721e-07,0.107721482404964
"3867","2021-08-02/2021-08-03","2021-08-04","ARIMA(0,1,3)",0.00447842888554488,0.00508306705573282,0.00353882223831568,0.00403039876303304,0.257168576766244,0.378739690658784,0.451909621403027,0.56553920888267,0,0,0,0,0,4.10037944266625e-16,7.24140447332267e-17
"3868","2021-08-03/2021-08-04","2021-08-05","ARIMA(1,1,2)",0.00452948657992867,0.00493634626106619,0.00357816704117363,0.00387513516435114,0.221388701180473,0.318634508752684,0.318587296525583,0.424555814507587,0,0,0,0,0,1.44552507020542e-06,3.59235191249486e-08
"3869","2021-08-04/2021-08-05","2021-08-06","ARIMA(1,1,2)",0.00456385982145693,0.00513527444207571,0.00363467072919906,0.00408887320899166,0.139887691498157,0.167869432512162,0.245097480560217,0.319570461315752,7.78570706794213e-07,4.69366019828499e-07,4.30562998032791e-07,9.28521600607191e-07,1.31773727692908e-05,6.68597289747319e-17,1.92938796885719e-20
"3870","2021-08-05/2021-08-06","2021-08-07","ARIMA(1,1,2)",0.00480893696888094,0.00542450134508616,0.00380651132349179,0.00430582883207832,0.680142976978284,0.794504042411112,0.861394227793308,0.905394167098869,7.14097988741003e-07,1.08770566842331e-06,2.40384928518189e-07,2.45809415821974e-07,0.000144775987989454,4.70949001750677e-20,8.13684306765083e-23
"3871","2021-08-06/2021-08-07","2021-08-08","ARIMA(0,1,4)",0.00506863966875587,0.00571450846077932,0.00395155177927069,0.00447594149124628,0.996684354048629,0.896037634186782,0.879973079566708,0.898144350037664,0.0806903143843715,0.118328348532501,0.17533977624623,0.253768365829798,0.0120068456146706,2.1418537608368e-17,1.59180469802608e-17
"3872","2021-08-07/2021-08-08","2021-08-09","ARIMA(2,1,2)",0.00462695015345012,0.00509273208930061,0.003645929572527,0.00405545142666925,0.999993206905615,0.999998622260155,0.998333928442568,0.927353553482602,0.00691048615472467,0.0115403404076604,0.0214117050568525,0.00884765019842715,6.56386894393179e-07,3.79345948969246e-12,1.55462501952537e-10
"3873","2021-08-08/2021-08-09","2021-08-10","ARIMA(0,1,5)",0.00472438557545614,0.00522277616011054,0.00370842436372137,0.00409141233045655,0.953199600711568,0.873441944979679,0.909118940980699,0.613341690464807,7.01771973865561e-12,6.06692474036663e-12,2.7192692542144e-12,1.4210854715202e-14,5.1492101027506e-08,2.15889186959191e-11,6.39958420464895e-10
"3874","2021-08-09/2021-08-10","2021-08-11","ARIMA(0,1,5)",0.00467788019519489,0.00521681918435264,0.0035233350548916,0.00389664422162016,0.842791993469556,0.602944797899844,0.652158872855391,0.673526747857492,7.68360421068426e-05,0.000207256156329882,0.000230239162799295,0.000504426615617559,0,1.53749821715447e-12,0.000102300604021233
"3875","2021-08-10/2021-08-11","2021-08-12","ARIMA(2,1,3)",0.00419679473519917,0.00457929370271637,0.00330807383300324,0.00359216213429722,0.300213380844589,0.398686959362676,0.523862364612512,0.5280503398655,0,0,0,0,0,4.18521211016699e-09,3.30400921632747e-11
"3876","2021-08-11/2021-08-12","2021-08-13","ARIMA(1,1,2)",0.00429436561145665,0.00470480410577893,0.00335949219322971,0.00372295793715947,0.764374058629312,0.861741716815525,0.921023996361515,0.916243689765977,0,0,0,0,0,9.37562327800948e-14,5.76647237100667e-11
"3877","2021-08-12/2021-08-13","2021-08-14","ARIMA(1,1,2)",0.00434615522157429,0.00476106333662607,0.00343910861778072,0.00377856728305707,0.690899777488452,0.685347782692725,0.681793421503589,0.781338131577677,5.96327758506376e-07,1.91507603675145e-06,4.29852499161942e-06,3.22735651947514e-06,1.44917411404322e-12,1.4222294380649e-13,1.32776226553554e-16
"3878","2021-08-13/2021-08-14","2021-08-15","ARIMA(2,1,3)",0.00451039079757787,0.00501855699952835,0.00357158323690818,0.00394471825740332,0.473516421892614,0.52544145624478,0.210736282844304,0.152559419573626,0.0515303181101114,0.0662228451574491,0.0542105758074031,0.0579819541329724,3.69699073576868e-06,9.05032474962429e-15,4.20937018758475e-21
"3879","2021-08-14/2021-08-15","2021-08-16","ARIMA(2,1,2)",0.0040525924905193,0.0045132071987366,0.00323721676075193,0.00356606920393768,0.967650253027724,0.955720777638146,0.85968932855223,0.814296084972818,0.656555943618623,0.778229642710039,0.854125295789665,0.917263840113693,0.113668347346341,7.3295220118972e-12,1.30225507595573e-15
"3880","2021-08-15/2021-08-16","2021-08-17","ARIMA(0,1,5)",0.00400818115532786,0.00440213552130621,0.00316568875878246,0.00352530950104607,0.870706208735702,0.864667263013433,0.92985799296629,0.191798413211717,0.000193014283797477,6.59969329900312e-05,0.000153404960710812,0.000335840175712199,0.617716444598611,4.68820218731288e-14,2.16018816705963e-13
"3881","2021-08-16/2021-08-17","2021-08-18","ARIMA(0,1,5)",0.00405732939242208,0.00449876355308841,0.00318879770987002,0.00355056270718084,0.959913774636936,0.986480847553123,0.959635202023144,0.975180547233882,0.000703913133151657,0.00112917223810427,0.00146036292089291,0.00231155639758929,0.742780499269915,5.73182111818695e-15,8.20754291838753e-16
"3882","2021-08-17/2021-08-18","2021-08-19","ARIMA(1,1,2)",0.00387318827676792,0.00430333174314878,0.00308060667172172,0.00341861721973298,0.853906566876069,0.819868617606246,0.8667500273348,0.839409793125119,0.137669469575061,0.21741223328359,0.31595452568939,0.23617871988141,0.00968013958038538,9.44711982929231e-15,1.47737490607145e-17
"3883","2021-08-18/2021-08-19","2021-08-20","ARIMA(0,1,2)",0.00399606375585233,0.00436175868715558,0.00310477459905741,0.00341196154678602,0.392779902656827,0.520596734813843,0.649005742470624,0.754657879043324,0.0930285508584793,0.0967038054715659,0.155959393521625,0.225380750203634,0.0787137586915854,3.28745072439691e-11,3.21314523171664e-11
"3884","2021-08-19/2021-08-20","2021-08-21","ARIMA(0,1,5)",0.00429817923172327,0.00475989758492828,0.00343321749767661,0.00380017456305145,0.932708826426553,0.798405166850237,0.737376172657843,0.823092055195101,0.00148302346684515,0.00263459285787826,0.0050154023723018,0.00584833725537304,3.9114367100801e-07,3.183394792827e-15,8.3383257058491e-18
"3885","2021-08-20/2021-08-21","2021-08-22","ARIMA(0,1,3)",0.00432881962614919,0.00470777359268777,0.00348460583102364,0.00378463991528617,0.816768945059371,0.90570986339527,0.954750745825488,0.92071748729791,0.0219295868887274,0.0371571067954075,0.00606398428452892,0.00646404106541709,4.50735481161146e-08,3.33506400574939e-10,4.5660806049284e-13
"3886","2021-08-21/2021-08-22","2021-08-23","ARIMA(2,1,2)",0.00561005375372449,0.00643396144277743,0.00335232116612368,0.00364728352420012,0.998773912656654,0.99855521132775,0.999326748825432,0.999515905684488,0.515579466793572,0.649697831441574,0.219035302604605,0.268192129619896,0.0502037857426992,1.91812170008256e-06,0.0905208055406777
"3887","2021-08-22/2021-08-23","2021-08-24","ARIMA(0,1,4)",0.00406950400272132,0.0043935214523492,0.00319142522825521,0.00344287793981827,0.999535667181243,0.982504747066344,0.97827927114136,0.985820397083388,0,0,0,0,0,1.26561964157982e-06,7.71947149434524e-08
"3888","2021-08-23/2021-08-24","2021-08-25","ARIMA(1,1,2)",0.00404573580975199,0.00444867656257088,0.00317545403516856,0.00350023920405145,0.821483470715372,0.865857382225305,0.758900482793625,0.840929392644736,0,0,0,0,0,2.23867548369902e-10,3.59179081527828e-12
"3889","2021-08-24/2021-08-25","2021-08-26","ARIMA(2,1,2)",0.00398797667353875,0.00437087204784166,0.0031618297698866,0.00346854054168601,0.998284070242973,0.999574823169351,0.998865573348145,0.993282699061527,0.00873632934072566,0.0129078929330724,0.00905613904363511,0.0152472084312046,0.000178783671484051,3.283194464852e-12,3.4394737470032e-13
"3890","2021-08-25/2021-08-26","2021-08-27","ARIMA(1,1,2)",0.00408528462123641,0.00448716518063405,0.00318727828864779,0.00354075288914038,0.545672320510593,0.684544836108833,0.794281137241125,0.821618027988296,2.13410313166795e-05,5.65469908785365e-05,0.000125587427224905,8.50054266665623e-06,0.00117621710400839,9.92615848101913e-15,3.44531204076513e-12
"3891","2021-08-26/2021-08-27","2021-08-28","ARIMA(1,1,2)",0.00432296923868061,0.00479548529778769,0.00341216432049147,0.00376426585731881,0.719030479418087,0.836058933624619,0.85028302726968,0.817352512738125,1.53079965703462e-07,4.91839560412544e-07,1.2215940207172e-06,8.37345662474398e-07,0.00169341057453509,6.32962584457648e-15,3.00197110384272e-17
"3892","2021-08-27/2021-08-28","2021-08-29","ARIMA(1,1,2)",0.00455899611973973,0.00505977737631353,0.00360193355813822,0.00401898855740927,0.792808894473712,0.887236322939122,0.943827282867882,0.973845623973781,0.000125140907658805,0.000196720021497732,0.000188182859486963,0.000424696866966778,0.000512096518579308,2.29220152479329e-16,3.17373443311543e-17
"3893","2021-08-28/2021-08-29","2021-08-30","ARIMA(2,1,2)",0.00403086755791269,0.00450318398289861,0.00316661182523174,0.00354385325414241,0.586922273620286,0.46495579598557,0.560172975706579,0.187615441554635,0.064184550330505,0.0450918866474975,0.0751486820215355,0.0827799095479964,0.000145121901886203,3.53936438623269e-15,8.53268487363363e-17
"3894","2021-08-29/2021-08-30","2021-08-31","ARIMA(0,1,5)",0.00401640670742301,0.00444664643377385,0.00312663884295019,0.00343961054455296,0.95433685881092,0.292009558669803,0.373165897538337,0.114298571335988,0.00153746235748631,0.000654647039883716,0.00143023756201333,0.00297046375759769,1.5749668791365e-08,2.65307372689454e-11,1.90110687910018e-12
"3895","2021-08-30/2021-08-31","2021-09-01","ARIMA(1,1,2)",0.0040633059563238,0.00454102653422246,0.00313065415184184,0.00348372984794,0.438120054077944,0.467512535680319,0.547321919736669,0.622622668975026,1.25445360543708e-07,1.5693678745432e-07,2.54965951351771e-07,6.91038883893214e-07,5.55111512312578e-16,1.87208689568164e-13,3.63537826044012e-11
"3896","2021-08-31/2021-09-01","2021-09-02","ARIMA(1,1,2)",0.00388964541764768,0.00431101329200298,0.00311269900488005,0.00342291049872797,0.619789128813764,0.683004505290162,0.713303955791022,0.751204119183924,2.44333442367406e-11,9.34050614631587e-11,2.00072625133885e-10,4.41725211963728e-10,0,1.63461379603238e-11,5.20746446592548e-16
"3897","2021-09-01/2021-09-02","2021-09-03","ARIMA(0,1,5)",0.00412191960182721,0.00451273589169332,0.00325958989662299,0.0035924982641851,0.923143982593642,0.821363224916921,0.870726702940571,0.868687073511264,2.97858737674517e-10,1.14086062819041e-09,3.18058013260014e-09,6.7354197774705e-09,0,1.97730670417283e-12,9.3320968078591e-14
"3898","2021-09-02/2021-09-03","2021-09-04","ARIMA(0,1,5)",0.00431418816862278,0.00478130472792492,0.00341128798462328,0.00380268584244072,0.995376470507829,0.998395136517866,0.652997817420439,0.69969487921955,0.659488773046769,0.623982343994547,0.689159709298912,0.773540731684403,0.0752690180412268,2.1739700984547e-15,3.63125623537005e-15
"3899","2021-09-03/2021-09-04","2021-09-05","ARIMA(0,1,5)",0.00440205325689613,0.00492957672120685,0.00338121434356743,0.00377883460452249,0.999999431213587,0.999999988819392,0.999947099163002,0.999954394406803,0.511501364055911,0.649042553455988,0.398756348082651,0.506995629067008,0.000113319036033843,4.83857544866437e-16,1.70781900466256e-07
"3900","2021-09-04/2021-09-05","2021-09-06","ARIMA(1,1,4)",0.00387793702085625,0.00430466708696853,0.00295986192242975,0.00335305082277156,0.78680779229948,0.877945846305538,0.810268983010942,0.878312662864381,0,0,0,0,0,8.90309333937783e-16,1.1433928705031e-11
"3901","2021-09-05/2021-09-06","2021-09-07","ARIMA(3,1,2)",0.00370342361101692,0.00415310478787414,0.00291106389293103,0.00326123896723074,0.999874048533452,0.999990140441635,0.989975621962713,0.996384768755673,0,0,0,0,0,5.25830985985131e-14,3.6017612443028e-15
"3902","2021-09-06/2021-09-07","2021-09-08","ARIMA(0,1,2)",0.0037492324839242,0.00423770836001042,0.00295738905758847,0.00331947787219402,0.318959725344515,0.449979703761851,0.471026918047229,0.539019869276963,1.03877018098331e-10,3.24716586952434e-10,6.09764350123498e-10,1.76509262761471e-09,0,1.7176214721003e-15,2.86064147665611e-19
"3903","2021-09-07/2021-09-08","2021-09-09","ARIMA(0,1,2)",0.00392377620773381,0.00438024443752178,0.00307554434044054,0.00347062467143932,0.688582007133838,0.738931576227463,0.770263301269609,0.782071345092179,0.00076291614011037,0.00161545249009509,0.00217075390159649,0.00428332007854404,0.0097275283317072,1.02245572638632e-15,1.16853283140158e-15
"3904","2021-09-08/2021-09-09","2021-09-10","ARIMA(0,1,3)",0.00406414172260121,0.00456135523759586,0.00320145906514474,0.00363854148659703,0.868960473955644,0.678364617175769,0.609182983017584,0.625765033707238,4.17824510527964e-05,0.000114868886405106,4.10926060070427e-05,4.0477651304438e-05,0.0275746835860162,9.44944984083679e-19,3.08793051397901e-19
"3905","2021-09-09/2021-09-10","2021-09-11","ARIMA(1,1,2)",0.00433667307770529,0.0048116108367818,0.00346538359380285,0.00387892639546952,0.813238818150536,0.178330468137599,0.0405165828528254,0.0682307339734369,0.00263049903801327,0.00338998770824384,0.00306083510446542,0.00426727497355472,3.176705946073e-07,3.51882105556996e-16,6.55983724317715e-17
"3906","2021-09-10/2021-09-11","2021-09-12","ARIMA(2,1,2)",0.00445451416541941,0.00494226217472851,0.00356735751748142,0.00392800623493193,0.99888700085282,0.998708387216194,0.995812033994832,0.99873310937903,0.00216657930000708,0.00352119691537323,0.00333641892742109,0.000184577184398238,0.000160486036118401,1.36545014292676e-11,2.48414294981375e-15
"3907","2021-09-11/2021-09-12","2021-09-13","ARIMA(1,1,2)",0.0040110628423752,0.004322615852292,0.00320357416832123,0.00342899690771379,0.920387394438709,0.926819868411099,0.926207960950524,0.963719008634252,0.107796956964956,0.0681003293318829,0.105324896443733,0.115232011750054,0.223173595150745,1.51613392676311e-06,9.18369990308913e-09
"3908","2021-09-12/2021-09-13","2021-09-14","ARIMA(0,1,3)",0.00396407135345125,0.0043301383004276,0.00309269779058705,0.00339899761000506,0.604849443938682,0.673819729162858,0.358658975493574,0.39295066863438,1.75333758254403e-05,7.79825032637405e-06,1.16086489645451e-05,2.90788521637442e-05,0.0546609797590925,6.22080584585524e-12,2.85947531659294e-10
"3909","2021-09-13/2021-09-14","2021-09-15","ARIMA(0,1,5)",0.00392330110480402,0.0043086741508876,0.00310270535400409,0.0034411343937151,0.999229567533761,0.999798507361817,0.973542661741827,0.976572228152467,1.04940264950004e-05,2.78135667123314e-05,6.61299066359033e-05,0.000153128783301315,0.00192851587924325,1.82059954903682e-15,1.82879126518788e-14
"3910","2021-09-14/2021-09-15","2021-09-16","ARIMA(0,1,5)",0.0038040032846099,0.00422207598425086,0.0029969687118113,0.00334816863472491,0.999968347401212,0.994988774309215,0.783309780413643,0.865312145743838,0.000117238691079713,0.000181218791094007,0.000438109329547576,0.000920376035184245,5.09274274596017e-06,6.74696082753151e-17,2.21741190992242e-18
"3911","2021-09-15/2021-09-16","2021-09-17","ARIMA(2,1,2)",0.00406743509385119,0.00453353942565843,0.0031921752363379,0.00355435726174459,0.94429094586092,0.972665391608089,0.989911793286556,0.987381679059278,0.00908696855451352,0.0143292742793125,0.0273156625837178,0.0329913199052614,0.00172565733819119,1.22245584537245e-14,3.23729013420505e-17
"3912","2021-09-16/2021-09-17","2021-09-18","ARIMA(0,1,4)",0.00431557073251794,0.00466113912503622,0.00338929062563038,0.00366582740758951,0.36937643238658,0.45846004360077,0.228645838204062,0.0875142470602375,0.000300786520931018,0.000560117419101336,0.000679478938744316,0.000748842807675509,0.000941239232572944,4.29850479545627e-08,3.69704435812667e-09
"3913","2021-09-17/2021-09-18","2021-09-19","ARIMA(0,1,5)",0.00429099270639183,0.00474028174777387,0.00335271129373869,0.00373168147602865,0.993168207361771,0.998263996382558,0.991787846450828,0.968479517664476,0.00247718157517862,0.00568017628014406,0.00807665610652852,0.0152050522264514,0.000137514215710399,5.5798300626597e-16,7.09341968418264e-16
"3914","2021-09-18/2021-09-19","2021-09-20","ARIMA(2,1,2)",0.00388596808602788,0.0042096497859674,0.00303312081704618,0.00330644917005161,0.99258229908614,0.998364143953573,0.968286336404476,0.969461100671509,0.0773484124443655,0.0436855758053534,0.0704552561819528,0.084241339657672,8.62876770035825e-10,8.57290099459534e-10,3.1494643798079e-10
"3915","2021-09-19/2021-09-20","2021-09-21","ARIMA(0,1,4)",0.00408595262581957,0.00445179545635751,0.00321051286318662,0.00356591940792101,0.998847417115182,0.990661372821088,0.997303591890063,0.998992980661761,0.00257510327184307,3.54123164606479e-05,3.11615078516514e-05,6.24579063572828e-05,6.66133814775094e-16,8.59439037222534e-15,2.54636923509032e-13
"3916","2021-09-20/2021-09-21","2021-09-22","ARIMA(0,1,3)",0.00384907559648076,0.00419644029780237,0.0030677980009924,0.00333945536931074,0.970483085967853,0.990781329304707,0.990635824891918,0.98323838985045,0.0117213448678856,0.0179052317387264,0.0219950403393682,0.0376988596346675,1.80508993785633e-06,2.87099305940289e-11,9.67590316125165e-14
"3917","2021-09-21/2021-09-22","2021-09-23","ARIMA(1,1,2)",0.00389424007113467,0.00429571069547685,0.00309718677496401,0.00338669390407785,0.875410419107343,0.936581028627032,0.96406916552685,0.984581893401116,0.0130795743781582,0.0253090834156834,0.0451943112929188,0.0698539046922457,4.44754312999285e-05,9.96316530662473e-12,1.09123732646533e-16
"3918","2021-09-22/2021-09-23","2021-09-24","ARIMA(0,1,4)",0.00399459886914049,0.00447677369770902,0.00316212092055864,0.00355292619902058,0.99179678608463,0.963718601329627,0.985777285662413,0.992796496466407,0.000850489369747853,0.00189263992868982,0.00306940883845364,0.00552754404478861,0.000181891040017423,2.01263005350213e-18,2.08919848548681e-20
"3919","2021-09-23/2021-09-24","2021-09-25","ARIMA(0,1,2)",0.00429823565650104,0.00461506801520039,0.00335155594877083,0.00361081395805089,0.73526327703689,0.67764997923343,0.666063230321772,0.68850813555227,0.103950094765838,0.173174231772837,0.18588844219329,0.2168074198688,0.00532888706364798,1.93033968289181e-07,4.18773682462355e-08
"3920","2021-09-24/2021-09-25","2021-09-26","ARIMA(1,1,2)",0.00431875256396393,0.00472334696745269,0.00340942991630029,0.0036865712430763,0.960369640650072,0.534064478974465,0.586030652966491,0.684214648042709,0.0261699041521729,0.0485825471072197,0.0839716438588954,0.0669467075215546,0.000164680565025499,6.65434722235705e-09,5.7728276452619e-14
"3921","2021-09-25/2021-09-26","2021-09-27","ARIMA(1,1,2)",0.00394523706876657,0.00437597208864553,0.00308773892767504,0.00341918829189523,0.533327838048883,0.6039550428968,0.724067707797857,0.699660097216341,0.251813165557103,0.362007784743694,0.480513591295131,0.562827286857049,0.00010689413741316,7.13648558354091e-15,1.36028759566545e-17
"3922","2021-09-26/2021-09-27","2021-09-28","ARIMA(1,1,2)",0.00426332996708854,0.00461093569810685,0.00338196962146395,0.00363587000752315,0.468900204068181,0.614414972335629,0.73604686149861,0.782150323669188,0.464900371537074,0.582042095637343,0.657290454843309,0.763015738405308,1.44209725272404e-08,3.72099561587073e-08,1.6772066883702e-11
"3923","2021-09-27/2021-09-28","2021-09-29","ARIMA(2,1,2)",0.00392576139432081,0.00426241878705822,0.0030820608669857,0.00334515754578967,0.945566921096344,0.979978826560424,0.961507018311105,0.982643911464348,0.112017648977026,0.175802421910182,0.217580468891902,0.306067961615614,9.24290825452534e-05,6.71449182887589e-09,2.70056096958876e-10
"3924","2021-09-28/2021-09-29","2021-09-30","ARIMA(0,1,4)",0.00392979652796142,0.00423434625174878,0.00309226513437905,0.00332703782795765,0.967213528012675,0.973218141347167,0.976453149625619,0.983920097748481,0.0693569555355704,0.119639049012506,0.106952965449714,0.0513088855768387,0.00424653099865835,2.33586437903917e-08,2.34727366517044e-10
"3925","2021-09-29/2021-09-30","2021-10-01","ARIMA(0,1,5)",0.00382937045609734,0.00420905541227598,0.00298165347790366,0.00329421635177017,0.999110601564265,0.923315508929157,0.96486399278092,0.959801904314644,1.36622691302435e-05,2.14312080305534e-05,3.46024364036301e-05,1.77139246360092e-06,0.000553112530258804,5.18412081412874e-15,2.11208070867552e-15
"3926","2021-09-30/2021-10-01","2021-10-02","ARIMA(0,1,5)",0.00427450446139795,0.00461665117179074,0.00337564136557428,0.00365143789836294,0.999283813097644,0.993641212908017,0.997806083525909,0.996960805729436,1.73473368914046e-06,5.28940324140414e-06,1.43797347094132e-05,2.17031119650324e-05,0.000134162357565581,2.61816949329884e-10,2.70400492420677e-12
"3927","2021-10-01/2021-10-02","2021-10-03","ARIMA(3,1,2)",0.00441504534657341,0.0048583549134083,0.0034956790013275,0.00384721144543592,0.997706627853012,0.906712569335889,0.933680994327945,0.96546377077464,0.00260905934357658,0.00514323502416869,0.0105076101641292,0.0184268439606304,0.000515343273380875,4.76425145905298e-14,7.06941078339739e-17
"3928","2021-10-02/2021-10-03","2021-10-04","ARIMA(0,1,5)",0.00396996290087751,0.00434077449394669,0.00313140137401015,0.00342225716544769,0.995407800687482,0.907393889288121,0.950008341458969,0.973434916008675,0.18201369103471,0.261381553050579,0.363697019787178,0.448039596728129,0.108937201567161,1.10806510670212e-10,8.34575720427128e-13
"3929","2021-10-03/2021-10-04","2021-10-05","ARIMA(0,1,5)",0.00384843908527222,0.00424128838572094,0.00304060761259158,0.00335699251556297,0.985580768596663,0.939412140157726,0.973686808493386,0.986907771923999,0.00496469901273699,0.0067514463678312,0.0134107066962411,0.0203904612244117,0.0421580299346549,1.1457573895272e-13,3.55836871208991e-16
"3930","2021-10-04/2021-10-05","2021-10-06","ARIMA(1,1,2)",0.00364554041075076,0.00403274604159044,0.00286261289492745,0.00318955284317281,0.502599065755839,0.625485188524312,0.721197570090326,0.813996756608538,1.56459332600889e-07,5.08059840531594e-07,1.3974101070735e-06,2.68182527241034e-06,0.00105184675420089,1.37166010463227e-15,6.25116103821706e-17
"3931","2021-10-05/2021-10-06","2021-10-07","ARIMA(1,1,2)",0.0037492141389901,0.00407932820783348,0.00294549746703531,0.0031897615660256,0.998313304642644,0.998496902428335,0.991044173416501,0.996778176792297,3.66077416757982e-06,7.86934003471629e-06,1.50687815373418e-05,2.91588212580907e-05,1.722351848088e-05,9.30672927297337e-09,8.68055473979082e-11
"3932","2021-10-06/2021-10-07","2021-10-08","ARIMA(1,1,3)",0.00367497369562885,0.00404815767559828,0.00292134596499882,0.00316396229474613,0.907450642778141,0.795167042679693,0.868429423675185,0.836344767970502,0.000333528338629874,0.000270717426968048,0.000638564083868753,0.000919161432020976,2.81422145216315e-05,1.94392874962683e-09,8.88875631469351e-15
"3933","2021-10-07/2021-10-08","2021-10-09","ARIMA(0,1,3)",0.00401497273466306,0.00435389761530992,0.00316206818729183,0.00346390982629627,0.540460862802265,0.65178430099294,0.752975694471515,0.762080063241931,2.75625268164603e-08,4.40311551663797e-08,1.25374961634783e-07,2.76940653520796e-07,0.000131952503523269,2.18883323218475e-13,8.30377245554258e-13
