"","train_days","oos_day","spec","fcst_rmse","rw_rmse","fcst_mae","rw_mae","box_p_lag4","box_p_lag5","box_p_lag6","box_p_lag7","jb_p","dm_p_1","dm_p_2"
"1750","2015-10-16/2015-10-18","2015-10-19","ARIMA(0,0,3) with zero mean",0.00608253781521229,0.0067394893516129,0.00387217995917528,0.00408528596734196,0.998970866574325,0.994369641696073,0.796790504020905,0.0538723270070238,0,1.42730163863276e-05,1.33344810702101e-07
"1751","2015-10-17/2015-10-19","2015-10-20","ARIMA(2,0,3) with non-zero mean",0.00557968620142772,0.00641613353937389,0.00347206872963863,0.00373425183458482,0.765527161032265,0.751642930203783,0.84963520720322,0.879426914820376,0,1.02912164309484e-05,8.10790687248025e-06
"1752","2015-10-18/2015-10-20","2015-10-21","ARIMA(2,1,2)",0.00405402279108621,0.00423385157964162,0.00311866673391784,0.00321830172899074,0.9955169017331,0.998696046991531,0.99768832416612,0.623955445172268,0,0.0310332692665711,0.0288429939748708
"1753","2015-10-19/2015-10-21","2015-10-22","ARIMA(2,1,2)",0.00377435905330615,0.00389557122517431,0.00296557552127171,0.00302137058398536,0.999083086218555,0.999636345745701,0.996499159338025,0.479196328513975,0,0.132871848321406,0.0291658289485808
"1754","2015-10-20/2015-10-22","2015-10-23","ARIMA(1,1,3)",0.00365658001548804,0.00395619135509995,0.00290837999414961,0.00317518556537994,0.444124626795593,0.474707789464257,0.522858121494885,0.0504968668389081,0,3.72404037167889e-10,5.07609090708111e-10
"1755","2015-10-21/2015-10-23","2015-10-24","ARIMA(3,1,2)",0.0045785050863461,0.00489611470383896,0.00342434145205917,0.00361293025864574,0.98636812059017,0.995680291724653,0.987058247121772,0.983738573416409,0,3.79882803123017e-06,0.000167139519779813
"1756","2015-10-22/2015-10-24","2015-10-25","ARIMA(0,1,5)",0.0043876054266124,0.00461311076125494,0.00342464423954976,0.0035662102395213,0.994566954760058,0.992433832926482,0.992216631045803,0.997422688816104,0,0.000298013510507811,6.37306286824234e-07
"1757","2015-10-23/2015-10-25","2015-10-26","ARIMA(0,0,5) with zero mean",0.00463573917614796,0.00499200191359114,0.0031159010294588,0.00326964910980582,0.999638828673266,0.979669722603563,0.239131516004541,0.203261529268413,0,1.50210014833962e-05,0.0545998314939715
"1758","2015-10-24/2015-10-26","2015-10-27","ARIMA(2,0,0) with zero mean",0.00674734001339217,0.00749581906601537,0.0045192960636524,0.00473753838730771,0.920551834855275,0.934714245076389,0.512293550394052,0.411308533552202,0,0.00015503811162337,2.42522617116067e-11
"1759","2015-10-25/2015-10-27","2015-10-28","ARIMA(3,1,2)",0.00418552443952218,0.00424806559530967,0.00330654745918533,0.00337541032401497,0.999639678594891,0.998698714514463,0.341557400840005,0.228861575478291,0,0.081603538833538,0.134591362532625
"1760","2015-10-26/2015-10-28","2015-10-29","ARIMA(3,1,2)",0.00348387054072247,0.00370012343246822,0.00272797377381315,0.00291035637788205,0.993715101725913,0.99871213577293,0.264585476813458,0.0305329858686537,0,7.52596903459552e-06,4.85418465953673e-06
"1761","2015-10-27/2015-10-29","2015-10-30","ARIMA(2,1,2)",0.00362153004262774,0.00392178567242588,0.00282492889697356,0.00308016373206786,0.704128564203716,0.823395733827993,0.146350145531524,0.0138197365118324,0,3.91267175674706e-10,6.61400424999686e-11
"1762","2015-10-28/2015-10-30","2015-10-31","ARIMA(2,1,2)",0.00429813207943916,0.00448846458880263,0.00331787726096492,0.00345596095262232,0.987757664818357,0.982662307221478,0.984915145673713,0.986162457561287,7.01660951563099e-14,0.00248173166796344,0.0632401169512453
"1763","2015-10-29/2015-10-31","2015-11-01","ARIMA(2,1,2)",0.0043157088958365,0.00447894470537173,0.00333661907561306,0.00343253790013585,0.976292373343565,0.900535557938659,0.927514374436421,0.955139084944732,0,0.0259506597428987,0.120009044917428
"1764","2015-10-30/2015-11-01","2015-11-02","ARIMA(0,0,1) with zero mean",0.00374141898993063,0.00387348756909631,0.00295271993344372,0.00307701375616315,0.955006465328896,0.867650838081078,0.917525594072617,0.761904003036173,0,1.2234925249701e-06,7.11274352807777e-06
"1765","2015-10-31/2015-11-02","2015-11-03","ARIMA(0,0,1) with zero mean",0.00381250988153749,0.00391440986167357,0.00289944806302997,0.00299127376693211,0.934882519899185,0.957815284269504,0.648168599805728,0.33631000877416,0,0.000174545157215018,0.00134020605870096
"1766","2015-11-01/2015-11-03","2015-11-04","ARIMA(0,1,5)",0.00365340500183952,0.003874146833713,0.00284726903099089,0.00303356980221227,0.386752766116946,0.465262496946629,0.594663183240983,0.696275673973901,0,1.35262721214984e-09,8.57311155348464e-11
"1767","2015-11-02/2015-11-04","2015-11-05","ARIMA(0,1,5)",0.00339932768057956,0.00362428313901165,0.00264500776994098,0.00284430757797815,0.999714059040768,0.792123313291988,0.604604731651963,0.714865245456067,0,3.02364035166683e-11,1.17858034837414e-11
"1768","2015-11-03/2015-11-05","2015-11-06","ARIMA(1,1,3)",0.00359933567850061,0.00378975691876632,0.00279246627644728,0.00296105003527615,0.882070341065583,0.882638203939944,0.898817170911125,0.946926588249716,0,1.19681209595381e-07,1.83191905830766e-07
"1769","2015-11-04/2015-11-06","2015-11-07","ARIMA(2,1,2)",0.00406420553195422,0.00423994707539907,0.00316433046535847,0.00328572587117764,0.99594212786582,0.999028459663583,0.999748309174327,0.99941120311581,0,0.00028776699476803,5.84028436105914e-05
"1770","2015-11-05/2015-11-07","2015-11-08","ARIMA(2,1,2)",0.00406863520561227,0.0042655899703397,0.00321933226919811,0.00335267688608258,0.992092362599994,0.924308970834281,0.744170923306961,0.832156931979436,0,4.47762809764529e-05,3.67085869872373e-08
"1771","2015-11-06/2015-11-08","2015-11-09","ARIMA(0,0,5) with zero mean",0.00374125926969779,0.00384877308639898,0.00292109281012266,0.0030053548807465,0.999605693271235,0.999310976614528,0.99944639426491,0.668874457019382,2.22044604925031e-16,0.000455147250193407,5.92587618753917e-05
"1772","2015-11-07/2015-11-09","2015-11-10","ARIMA(3,0,2) with zero mean",0.0038919544587723,0.00417122264559319,0.00300009402344351,0.00315831154769239,0.997575940955238,0.995828142712237,0.976224622264937,0.988832290966111,0,1.452150037694e-07,7.96182027880791e-13
"1773","2015-11-08/2015-11-10","2015-11-11","ARIMA(2,1,2)",0.00428762982501857,0.00465347293065736,0.00303899526719547,0.0032565503413051,0.996326741344698,0.995741110309122,0.968498495159072,0.972180721652739,4.21884749357559e-15,9.81191990864438e-09,0.000265515479822192
"1774","2015-11-09/2015-11-11","2015-11-12","ARIMA(3,1,2)",0.00363086631902963,0.00389526992017672,0.00285027339235118,0.00304837828162735,0.977767189517359,0.948734264904455,0.976110340470048,0.980236329869574,0,4.96874647618156e-08,6.94741433911688e-10
"1775","2015-11-10/2015-11-12","2015-11-13","ARIMA(3,1,2)",0.00369554346796156,0.00400342012339321,0.00285662038559739,0.00306167819187188,0.899478617483014,0.892203483535686,0.946252898460467,0.975169166722149,0,1.13630958622871e-07,1.97712308260527e-07
"1776","2015-11-11/2015-11-13","2015-11-14","ARIMA(3,1,2)",0.00432000183968394,0.0044783897107773,0.00334139272276966,0.00345829894847749,0.980069115319375,0.583313097072763,0.706826078085981,0.738918189420855,0,0.00961264358129565,0.018174935003771
"1777","2015-11-12/2015-11-14","2015-11-15","ARIMA(2,1,2)",0.00429028967146903,0.00449147446340254,0.00329579889640153,0.00339750328420935,0.729657464982523,0.76363288435382,0.62183243162517,0.729732581597904,0,0.020940660600275,0.0903332967985027
"1778","2015-11-13/2015-11-15","2015-11-16","ARIMA(0,0,5) with zero mean",0.00389313661280829,0.00410744457311978,0.00306364742332925,0.00322421699238582,0.999347644462345,0.999729844603108,0.999962741072667,0.427891311558359,0,2.37387920513796e-09,6.73575627258805e-12
"1779","2015-11-14/2015-11-16","2015-11-17","ARIMA(0,0,5) with zero mean",0.00419987723962255,0.00437353750286875,0.00332244827378624,0.0034377273076239,0.997433737211583,0.999430665694499,0.99971667281762,0.920848863719735,0,0.000113302838767595,1.74799207451891e-07
"1780","2015-11-15/2015-11-17","2015-11-18","ARIMA(0,1,5)",0.00392312863268132,0.00419484429639809,0.0030179950952496,0.00320365844249735,0.701584516535924,0.36538388810931,0.429274058508117,0.416410771104561,0,1.48470767316657e-07,1.19708966071858e-07
"1781","2015-11-16/2015-11-18","2015-11-19","ARIMA(3,1,2)",0.00398303194425556,0.00436291340372167,0.00276581744365039,0.00295759280414532,0.989670904917864,0.996529891014126,0.999080922864639,0.949566991009406,0,9.54205420506443e-07,0.025327974585011
"1782","2015-11-17/2015-11-19","2015-11-20","ARIMA(0,1,5)",0.00348078308845441,0.00372667910159103,0.00275506145905056,0.00292151490997374,0.999975820439175,0.992800397610911,0.844664144210802,0.885514920378691,0,1.76206808561815e-06,6.93952084413439e-09
"1783","2015-11-18/2015-11-20","2015-11-21","ARIMA(0,1,5)",0.00410245970423472,0.00425206006258477,0.00320491313828564,0.00331449591426032,0.998146192886461,0.995576376083636,0.81000081849246,0.743604580326866,0,0.0137190507690005,0.0761914166085087
"1784","2015-11-19/2015-11-21","2015-11-22","ARIMA(0,1,5)",0.00418607630512933,0.00431790781306139,0.0032408039955201,0.00327529133941793,0.927807401257109,0.963367833123853,0.658994671010278,0.596563154182379,0,0.240772827516201,0.149126866948841
"1785","2015-11-20/2015-11-22","2015-11-23","ARIMA(0,0,5) with zero mean",0.0034697396388751,0.00360783358978641,0.00274265360916418,0.00284387685609082,0.999862676145046,0.999874437441709,0.999659094069008,0.0637925456623349,0,3.5998546741797e-06,2.71760721804077e-08
"1786","2015-11-21/2015-11-23","2015-11-24","ARIMA(3,0,2) with non-zero mean",0.00340685769529469,0.00352179473545977,0.00268934292988171,0.00276242197567027,0.775230583210831,0.382043108585455,0.401356266886389,0.326165984581769,0,0.000683287750058484,1.88201296038702e-06
"1787","2015-11-22/2015-11-24","2015-11-25","ARIMA(4,1,1)",0.0034787120907775,0.00362205177789377,0.00277099510999362,0.00286064163596504,0.538465090684497,0.680603052062975,0.74350389484895,0.220927312647664,0,0.00161107148772504,1.33024212218152e-05
"1788","2015-11-23/2015-11-25","2015-11-26","ARIMA(1,1,2)",0.00350652658862903,0.00367797752744796,0.00273197015173243,0.00285735535802541,0.630464669083635,0.59253695642637,0.286927251144793,0.32937003399877,1.73950234216846e-08,2.32247648274047e-05,7.40284039530374e-07
"1789","2015-11-24/2015-11-26","2015-11-27","ARIMA(1,1,3)",0.00398413553004801,0.00428885759552385,0.00271787810924509,0.00287443641821478,0.8617133373785,0.897179907538497,0.809518252787299,0.883432005336584,3.79946074602344e-11,4.29512341930123e-07,0.0346612420896505
"1790","2015-11-25/2015-11-27","2015-11-28","ARIMA(0,1,5)",0.0037852592278372,0.00392333753189394,0.00294844474607993,0.00303740222408468,0.998026762444617,0.995014793137987,0.939000046513493,0.955622442901352,0,0.00370204081503507,0.00040984875350232
"1791","2015-11-26/2015-11-28","2015-11-29","ARIMA(1,1,4)",0.0035739251969831,0.00363442257884751,0.00282550982514906,0.00285414552305124,0.712166205348047,0.463083363138993,0.569684656811343,0.336679709562848,0,0.184462675003083,0.0416143321464407
"1792","2015-11-27/2015-11-29","2015-11-30","ARIMA(2,0,0) with zero mean",0.00347960749864395,0.00355805485838411,0.00267862411114178,0.00274658362267243,0.921468543198725,0.876608137077194,0.601312807956081,0.0996077717667661,0,0.00263482338814879,0.0148877994070196
"1793","2015-11-28/2015-11-30","2015-12-01","ARIMA(2,1,1)",0.00353312993402877,0.0037380775219219,0.00274470300522901,0.0029213669601043,0.819194086265982,0.594141302011243,0.289835999984117,0.316581377768206,0,1.36608504457736e-11,1.96108788179582e-12
"1794","2015-11-29/2015-12-01","2015-12-02","ARIMA(2,1,3)",0.00359812408073799,0.003866971502421,0.00282726328687077,0.00302768828933116,0.974923685652647,0.992584821714237,0.920436753968663,0.889071928405588,0,4.87545061386001e-12,6.1656292509393e-16
"1795","2015-11-30/2015-12-02","2015-12-03","ARIMA(3,1,2)",0.00352670787649211,0.00373271130120235,0.00277677003953255,0.00295912097757245,0.950803938472704,0.655176134842991,0.421840243041071,0.406635835782888,0,3.48387747311663e-08,8.007019799409e-09
"1796","2015-12-01/2015-12-03","2015-12-04","ARIMA(0,1,5)",0.00343528714833531,0.00369619185610405,0.00268851244434114,0.00288351335098089,0.999980974927546,0.997633155134009,0.905721573308101,0.95059165836067,6.43929354282591e-15,2.00323638884922e-09,1.55308213727794e-10
"1797","2015-12-02/2015-12-04","2015-12-05","ARIMA(0,1,5)",0.00414835945369374,0.00429394396529722,0.00320658274349793,0.0033180701872374,0.988752022649721,0.996491037409108,0.851860615897211,0.907080248903872,7.76489983422834e-13,0.00568343159420089,0.0199285831365455
"1798","2015-12-03/2015-12-05","2015-12-06","ARIMA(2,1,2)",0.00397075632542586,0.00407720878124502,0.00309262498680083,0.00318852840442416,0.63010510589401,0.691791404454923,0.800021659519013,0.640074033385744,0,0.00866663440917587,0.102329299552264
"1799","2015-12-04/2015-12-06","2015-12-07","ARIMA(2,0,0) with zero mean",0.00358841572271954,0.00370921617500283,0.00281131795702837,0.00293226663347073,0.978673555320509,0.979962537563777,0.490142259448105,0.041208203013137,0,7.57155670070864e-08,2.52557765864557e-06
"1800","2015-12-05/2015-12-07","2015-12-08","ARIMA(0,0,3) with zero mean",0.00348645817265526,0.00361444302158853,0.00271646562560092,0.00281666194447654,0.999710216595659,0.999819546033127,0.41909389180006,0.0610479741760619,0,1.86932375266369e-06,3.31748453658496e-07
"1801","2015-12-06/2015-12-08","2015-12-09","ARIMA(0,1,5)",0.00341774795711947,0.00364518966220629,0.00266933920031677,0.00280734683193197,0.925762479415808,0.958918160903061,0.932583789112036,0.96625367079222,0,1.7290547594613e-06,9.033651603013e-11
"1802","2015-12-07/2015-12-09","2015-12-10","ARIMA(0,1,2)",0.00334808856275834,0.00352782504024251,0.00262485503231281,0.00276348335852067,0.626304102184416,0.551613899518624,0.483907155313198,0.461274109338669,0,1.0168445006221e-05,2.23284766173053e-07
"1803","2015-12-08/2015-12-10","2015-12-11","ARIMA(2,1,2)",0.00418248369839658,0.00457124032670994,0.00272887673960585,0.00291144150950133,0.969564177769446,0.854846931547435,0.797597162589104,0.646572740670459,1.11022302462516e-16,5.30288971306376e-07,0.0659566941047608
"1804","2015-12-09/2015-12-11","2015-12-12","ARIMA(2,1,2)",0.00393126971556901,0.00399975378271451,0.00307840273230349,0.00316587353343219,0.928941983658413,0.963255491610303,0.806813584223196,0.505526199602032,0,0.0133993353403659,0.0690857813976863
"1805","2015-12-10/2015-12-12","2015-12-13","ARIMA(2,1,2)",0.00411076291827,0.00420755439138061,0.00321039770588967,0.00326350218397333,0.418755246702203,0.528059464027966,0.526791444056805,0.42872503044908,0,0.0833138978751335,0.0332531224125233
"1806","2015-12-11/2015-12-13","2015-12-14","ARIMA(0,0,1) with zero mean",0.0042335001689671,0.00444970922886335,0.0029878793525917,0.00308654080798681,0.980186217671998,0.993858275297108,0.996954016639569,0.990731980915071,0,0.00067069937247634,0.0472013066685205
"1807","2015-12-12/2015-12-14","2015-12-15","ARIMA(3,1,2)",0.00342617669874513,0.00359569317098057,0.00264376024361574,0.00276862843767297,0.949276895064821,0.925981278855947,0.959575425946867,0.959403538077021,0,9.2615123722192e-06,1.28441330075186e-07
"1808","2015-12-13/2015-12-15","2015-12-16","ARIMA(2,1,2)",0.00353518478218252,0.00373519417006537,0.00278955296131794,0.00295040005502667,0.739393025145771,0.85138128865163,0.917138437269475,0.945530012210225,0,9.54259311694369e-08,3.11613899328046e-09
"1809","2015-12-14/2015-12-16","2015-12-17","ARIMA(2,1,2)",0.00341778118624563,0.00365887506414851,0.0026926710004895,0.00286839134840328,0.999902658915983,0.999662883365543,0.999485776951064,0.999871444378981,0,4.27857106349233e-08,2.01338359635081e-11
"1810","2015-12-15/2015-12-17","2015-12-18","ARIMA(0,1,5)",0.00365696586822511,0.00386424261917491,0.00285000925627789,0.0029741171480069,0.999930380338528,0.999896281460519,0.988555295118676,0.994242365744994,2.26677115966467e-08,0.000120866816409281,1.47829626647968e-07
"1811","2015-12-16/2015-12-18","2015-12-19","ARIMA(0,1,5)",0.00408398993170022,0.00425539557134946,0.00321895476012568,0.00335284375298801,0.999987263891865,0.996410740298787,0.997725033443344,0.9767640118356,1.11022302462516e-16,0.000236600250406351,0.000688662286222893
"1812","2015-12-17/2015-12-19","2015-12-20","ARIMA(0,1,5)",0.00391765029625676,0.0040867045174895,0.00304117210840868,0.0031556830213272,0.999365204652613,0.99948906976941,0.986948189227787,0.927885466513168,0,0.000686174655337637,7.24813182120448e-05
"1813","2015-12-18/2015-12-20","2015-12-21","ARIMA(0,0,1) with zero mean",0.00381414055717634,0.00395530877610206,0.00300682746858378,0.00312652180372875,0.585194983228285,0.67858492847606,0.566394130510101,0.0289527449863513,0,7.17112431516949e-07,2.1062408996201e-07
"1814","2015-12-19/2015-12-21","2015-12-22","ARIMA(0,1,5)",0.00390651358852452,0.00413193785546563,0.0030942585737984,0.00327515579178345,0.99145985807836,0.997570532901056,0.998980222868835,0.997598243176863,0,1.12406797571663e-08,1.04161647392281e-09
"1815","2015-12-20/2015-12-22","2015-12-23","ARIMA(0,1,5)",0.00413212262666839,0.00438314789321295,0.00327703791318013,0.00344759128843219,0.988173191078326,0.997082167072066,0.998524691767807,0.996755803117514,3.54718234119034e-07,3.52439894648698e-07,3.83559938439133e-10
"1816","2015-12-21/2015-12-23","2015-12-24","ARIMA(0,1,5)",0.00462897616968544,0.00485626309746609,0.00331500608462207,0.00339224782701366,0.999938842699557,0.984548164227951,0.421579774452302,0.499668498173519,0.000535460234399543,0.0313740026471801,0.035878175033984
"1817","2015-12-22/2015-12-24","2015-12-25","ARIMA(2,1,2)",0.00413727517309822,0.00424251159881446,0.00321820633044178,0.00329107756732436,0.8195331242595,0.502357497969848,0.229440628538866,0.140309452786517,0,0.0205694409353261,0.00553197203053625
"1818","2015-12-23/2015-12-25","2015-12-26","ARIMA(4,0,1) with zero mean",0.00409220328883046,0.00420020401040346,0.00317467023432998,0.00329039685549746,0.999571602414865,0.996838278576569,0.998009712296262,0.998536015092358,0,2.89664877312842e-05,0.000505097553530679
"1819","2015-12-24/2015-12-26","2015-12-27","ARIMA(1,0,1) with zero mean",0.00405662950673257,0.00420931906455572,0.00321181623631728,0.00333603251591545,0.895661877865037,0.655880981918695,0.77047887667037,0.841895970532254,0,1.81581378735981e-06,1.1947992811771e-07
"1820","2015-12-25/2015-12-27","2015-12-28","ARIMA(2,0,0) with zero mean",0.00417501234395975,0.00436999772620862,0.00314499148168227,0.00323804906005627,0.760653130334458,0.850944304345905,0.909170437068605,0.827012863072777,0,0.000274283065242673,0.000270047485521924
"1821","2015-12-26/2015-12-28","2015-12-29","ARIMA(2,0,0) with zero mean",0.00377845368928131,0.00395764512616369,0.00298998119979317,0.00314143683738052,0.955433138803417,0.977334852070264,0.990920841803039,0.994555257865844,0,4.64705984583918e-09,5.62375809981196e-10
"1822","2015-12-27/2015-12-29","2015-12-30","ARIMA(2,1,2)",0.00368898240647422,0.00389010869828785,0.00288096528563248,0.00301702610566266,0.6899798296731,0.806966544961808,0.818036311488602,0.752003127607887,0,8.73898383125665e-06,5.04777014064618e-08
"1823","2015-12-28/2015-12-30","2015-12-31","ARIMA(2,1,2)",0.00365361604814863,0.0037411323961199,0.0028612567807058,0.00293758768403134,0.992685046112214,0.974921168886209,0.968360016703099,0.980198923847909,0,0.00967190466292109,0.00768409847411896
"1824","2015-12-29/2015-12-31","2016-01-01","ARIMA(2,1,2)",0.00509522240520043,0.00506298231549058,0.00355962683900519,0.00343553052710463,0.656851207731105,0.763805563456565,0.714654301077785,0.81147329463279,1.5578505152547e-10,0.965553415834666,0.669021757672984
"1825","2015-12-30/2016-01-01","2016-01-02","ARIMA(1,1,4)",0.00559692389938613,0.00562421127436586,0.00384700259348331,0.00376005433883742,0.931573345592821,0.956317758072169,0.820237427537039,0.864483887031851,0,0.876709996296204,0.379928387554246
"1826","2015-12-31/2016-01-02","2016-01-03","ARIMA(3,0,2) with zero mean",0.00507800929617006,0.00518476239500221,0.00344652073916426,0.00353212648760208,0.0770502016749033,0.0727991282052066,0.103488113721591,0.0706061228301622,0,0.00684408491846645,0.000807121126449958
"1827","2016-01-01/2016-01-03","2016-01-04","ARIMA(1,0,0) with zero mean",0.00474572487438941,0.00476665144219006,0.00317242101843486,0.00317381629044977,0.807662812383065,0.674629452855775,0.669218376857466,0.487201088784113,0,0.460448230374117,0.0740064508808378
"1828","2016-01-02/2016-01-04","2016-01-05","ARIMA(4,0,0) with zero mean",0.00493715000344958,0.00499153571003735,0.00323689852726047,0.00326848190331254,0.998720007298063,0.999595069949981,0.978261191766767,0.814329371619342,0,0.069088075576059,0.00465922361933003
"1829","2016-01-03/2016-01-05","2016-01-06","ARIMA(2,1,2)",0.00532031900860931,0.00541654591465922,0.00314994579354818,0.00314455898930234,0.92016677333387,0.290578731700546,0.383732253747633,0.497968322208738,0,0.532269237298605,0.14898900032534
"1830","2016-01-04/2016-01-06","2016-01-07","ARIMA(2,1,2)",0.00551529746030009,0.00564489183022915,0.00333274073925817,0.00329942987419886,0.881595342477855,0.27611657590437,0.336687524199435,0.380871644963155,0,0.684129264881058,0.100122544113578
"1831","2016-01-05/2016-01-07","2016-01-08","ARIMA(2,1,2)",0.00589668515300021,0.00602271498567943,0.00354935897869115,0.00348999037060266,0.50872155504484,0.208089979662185,0.305124479005134,0.26107071992918,0,0.802473551278172,0.109085688148458
"1832","2016-01-06/2016-01-08","2016-01-09","ARIMA(1,1,4)",0.00554853901634426,0.00565976700320458,0.00377118026962386,0.00369579452171363,0.875782997432309,0.667954139609833,0.515084109587037,0.58383120872616,0,0.733993849208507,0.3803415003725
"1833","2016-01-07/2016-01-09","2016-01-10","ARIMA(3,1,2)",0.00511459671596728,0.00521322471915604,0.00345323979937054,0.00346408985700338,0.90878265863807,0.935596780036364,0.684440948260732,0.76399430757289,0,0.432051687045424,0.136091207696818
"1834","2016-01-08/2016-01-10","2016-01-11","ARIMA(3,0,2) with zero mean",0.00600734301886146,0.00621322083087609,0.00381083660104065,0.00385962544669368,0.876147068873625,0.910253451726875,0.736109976648618,0.676979099991606,0,0.18845250727465,0.00658271036017599
"1835","2016-01-09/2016-01-11","2016-01-12","ARIMA(2,0,3) with zero mean",0.00564086739420234,0.00581662858075197,0.00367484182200001,0.00366860453018686,0.883053559788211,0.945226618973971,0.801912255594923,0.724535495310117,0,0.543630635578288,0.0254126460732922
"1836","2016-01-10/2016-01-12","2016-01-13","ARIMA(2,1,2)",0.00555990524652493,0.00566009663054579,0.00375805002474672,0.00366976357426188,0.644742276129529,0.395320561905906,0.458544030002721,0.311660731523293,0,0.90239703263368,0.149290848099904
"1837","2016-01-11/2016-01-13","2016-01-14","ARIMA(1,1,2)",0.00553534759886062,0.00566753597870162,0.00369164900599951,0.00358791441243826,0.910310065388416,0.521825338695712,0.506295244783722,0.496267153617673,0,0.943952574637364,0.0889383906054503
"1838","2016-01-12/2016-01-14","2016-01-15","ARIMA(2,1,3)",0.00391464448348628,0.00395008836169556,0.00272233221345391,0.00273617300414068,0.378105183910678,0.515535423747949,0.630758324265067,0.564361236827036,0,0.300375837935782,0.102801983886208
"1839","2016-01-13/2016-01-15","2016-01-16","ARIMA(0,1,3)",0.00371768082142667,0.00377214074416937,0.00291703957109112,0.00296944197702965,0.973211947080937,0.979753541972464,0.992769889642724,0.865496466047748,0,0.00668398944807453,0.0095246912858319
"1840","2016-01-14/2016-01-16","2016-01-17","ARIMA(0,1,3)",0.0035722857649597,0.0036685560173041,0.00280147770863798,0.00288303854480114,0.882493428832435,0.941806773194703,0.936403851958066,0.952383985724974,0,0.00026239963181746,0.000103610835130743
"1841","2016-01-15/2016-01-17","2016-01-18","ARIMA(2,0,0) with zero mean",0.00366373327813038,0.00376672817469419,0.00279696110342004,0.00285510919578962,0.863717025113612,0.758900791928271,0.680090502177655,0.725018539097011,0,0.00728824510171694,0.000651753629861828
"1842","2016-01-16/2016-01-18","2016-01-19","ARIMA(0,0,1) with zero mean",0.00359974960976385,0.00369871921122909,0.00273713916904929,0.00281227684854849,0.780118085736234,0.658007321473495,0.223602323469504,0.110284677323232,0,0.000235243048346621,0.000278522885313554
"1843","2016-01-17/2016-01-19","2016-01-20","ARIMA(2,1,2)",0.00340913028187728,0.00355061594407826,0.00268165883669587,0.00280469735997102,0.996841164767742,0.992515061293795,0.996978054784893,0.987124818181937,0,1.89550559833637e-06,6.78484957670536e-07
"1844","2016-01-18/2016-01-20","2016-01-21","ARIMA(0,1,5)",0.00319211035016274,0.00333729285789778,0.00249516800550999,0.00261996949118645,0.999862763987377,0.986598156550696,0.983795652197891,0.99213630305806,0,4.88940294187158e-07,2.65931457465123e-07
"1845","2016-01-19/2016-01-21","2016-01-22","ARIMA(2,1,2)",0.00315908136089814,0.00330399051866985,0.00250155582368417,0.00263641480748981,0.975678989323743,0.992906850281871,0.811109735591797,0.873920131211679,0,1.58237484123833e-07,5.57789003224005e-07
"1846","2016-01-20/2016-01-22","2016-01-23","ARIMA(2,1,2)",0.00354905070522871,0.00372271599363894,0.00273642655765043,0.00286256180783387,0.724857063522375,0.835847447963593,0.365583602118651,0.423088810442337,2.08672733847948e-06,9.12439535652866e-05,0.00857984363223701
"1847","2016-01-21/2016-01-23","2016-01-24","ARIMA(0,1,2)",0.00368850924564231,0.00379384201189119,0.0028599693105611,0.002922393247764,0.565059210179994,0.703823209020042,0.264236029492333,0.344869164079062,0,0.0289094446420464,0.015864250522399
"1848","2016-01-22/2016-01-24","2016-01-25","ARIMA(1,0,1) with zero mean",0.00354963672157288,0.00361998462934494,0.00272801585023112,0.0028098281231583,0.986922132038074,0.89828818434098,0.817285196429424,0.770818205223669,0,0.000175076572902481,0.00532289777258247
"1849","2016-01-23/2016-01-25","2016-01-26","ARIMA(2,0,0) with zero mean",0.00387113140863241,0.00399647308811181,0.00290518303288935,0.0029883995408692,0.997156230392394,0.995610955071668,0.952008421146912,0.972384650389249,0,0.000256075992118607,8.52078217757354e-05
"1850","2016-01-24/2016-01-26","2016-01-27","ARIMA(0,1,5)",0.003618544700138,0.00375745305248871,0.00285816917378976,0.00296684080616906,0.965769426806164,0.987586560372204,0.990450488236019,0.989058848208429,0,4.01191441043092e-05,2.68771654840122e-06
"1851","2016-01-25/2016-01-27","2016-01-28","ARIMA(0,1,5)",0.00336538678243466,0.00352144397848957,0.00262190428185296,0.00275814072971672,0.999974992281763,0.999998365900055,0.977950379848539,0.990890299789835,0,2.54775475394385e-07,6.84258211786945e-08
"1852","2016-01-26/2016-01-28","2016-01-29","ARIMA(0,1,5)",0.00353511874758363,0.00375964797136652,0.00273145099007704,0.00287324627686524,0.998572866767821,0.994510595844941,0.998373649657407,0.999549313398283,0,3.94992127172963e-07,9.71356708441566e-10
"1853","2016-01-27/2016-01-29","2016-01-30","ARIMA(2,1,2)",0.00404299367941,0.00419769911891728,0.00318780695443279,0.00327725157953118,0.988757570086372,0.973155447700575,0.97067703941892,0.876873883811915,0,0.00894289784486442,0.00510967920039318
"1854","2016-01-28/2016-01-30","2016-01-31","ARIMA(1,1,2)",0.00403941414405497,0.00418089075918551,0.00316676650216918,0.0032685488766284,0.883146177137765,0.483577189745204,0.61299431164768,0.335476324436909,0,0.0015607303738045,0.000397819973228829
"1855","2016-01-29/2016-01-31","2016-02-01","ARIMA(4,0,0) with zero mean",0.00404818981209373,0.00414429522435849,0.00300147939077568,0.00309627110313414,0.999987404419756,0.999006670039358,0.994660446827353,0.986295664045396,0,0.00032206430677058,0.00239929971744442
